geo_fips,geo_name,description,year,value,state_abbr.x,state_abbr.y
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2018,245220.3,LA,LA
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2019,246674.4,LA,LA
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2020,228951.3,LA,LA
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2021,237839.2,LA,LA
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2022,236854.1,LA,LA
22000,Louisiana,Real GDP (millions of chained 2017 dollars) 1/,2023,248615.5,LA,LA
22000,Louisiana,Real per capita personal income 4/,2017,47177,LA,LA
22000,Louisiana,Real per capita personal income 4/,2018,49184,LA,LA
22000,Louisiana,Real per capita personal income 4/,2019,49921,LA,LA
22000,Louisiana,Real per capita personal income 4/,2020,52708,LA,LA
22000,Louisiana,Real per capita personal income 4/,2021,55297,LA,LA
22000,Louisiana,Real per capita personal income 4/,2022,53109,LA,LA
22000,Louisiana,Real per capita personal income 4/,2023,55317,LA,LA
22000,Louisiana,Total employment (number of jobs),2017,2692542,LA,LA
22000,Louisiana,Total employment (number of jobs),2018,2725271,LA,LA
22000,Louisiana,Total employment (number of jobs),2019,2717240,LA,LA
22000,Louisiana,Total employment (number of jobs),2020,2592329,LA,LA
22000,Louisiana,Total employment (number of jobs),2021,2693999,LA,LA
22000,Louisiana,Total employment (number of jobs),2022,2766938,LA,LA
22000,Louisiana,Total employment (number of jobs),2023,2833528,LA,LA
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2017,63000.6,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2018,64806.3,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2019,66758.4,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2020,67410.9,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2021,71142.4,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2022,73036.2,ME,ME
23000,Maine,Real GDP (millions of chained 2017 dollars) 1/,2023,75195.4,ME,ME
23000,Maine,Real per capita personal income 4/,2017,47144,ME,ME
23000,Maine,Real per capita personal income 4/,2018,47982,ME,ME
23000,Maine,Real per capita personal income 4/,2019,50597,ME,ME
23000,Maine,Real per capita personal income 4/,2020,53155,ME,ME
23000,Maine,Real per capita personal income 4/,2021,55911,ME,ME
23000,Maine,Real per capita personal income 4/,2022,52816,ME,ME
23000,Maine,Real per capita personal income 4/,2023,55685,ME,ME
23000,Maine,Total employment (number of jobs),2017,834280,ME,ME
23000,Maine,Total employment (number of jobs),2018,843918,ME,ME
23000,Maine,Total employment (number of jobs),2019,842370,ME,ME
23000,Maine,Total employment (number of jobs),2020,812930,ME,ME
23000,Maine,Total employment (number of jobs),2021,849228,ME,ME
23000,Maine,Total employment (number of jobs),2022,867062,ME,ME
23000,Maine,Total employment (number of jobs),2023,889717,ME,ME
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2017,399714.5,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2018,402480.9,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2019,402506.2,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2020,388782.8,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2021,406953.1,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2022,416406.2,MD,MD
24000,Maryland,Real GDP (millions of chained 2017 dollars) 1/,2023,422866.3,MD,MD
24000,Maryland,Real per capita personal income 4/,2017,54699,MD,MD
24000,Maryland,Real per capita personal income 4/,2018,55322,MD,MD
24000,Maryland,Real per capita personal income 4/,2019,56852,MD,MD
24000,Maryland,Real per capita personal income 4/,2020,58445,MD,MD
24000,Maryland,Real per capita personal income 4/,2021,59857,MD,MD
24000,Maryland,Real per capita personal income 4/,2022,58615,MD,MD
24000,Maryland,Real per capita personal income 4/,2023,60223,MD,MD
24000,Maryland,Total employment (number of jobs),2017,3696841,MD,MD
24000,Maryland,Total employment (number of jobs),2018,3752933,MD,MD
24000,Maryland,Total employment (number of jobs),2019,3744561,MD,MD
24000,Maryland,Total employment (number of jobs),2020,3621684,MD,MD
24000,Maryland,Total employment (number of jobs),2021,3750186,MD,MD
24000,Maryland,Total employment (number of jobs),2022,3866987,MD,MD
24000,Maryland,Total employment (number of jobs),2023,3977287,MD,MD
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2017,530129.4,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2018,549262.1,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2019,566326.8,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2020,559765,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2021,595911.8,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2022,608052.9,MA,MA
25000,Massachusetts,Real GDP (millions of chained 2017 dollars) 1/,2023,615504.5,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2017,61749,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2018,63345,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2019,65375,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2020,68017,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2021,72200,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2022,67908,MA,MA
25000,Massachusetts,Real per capita personal income 4/,2023,69512,MA,MA
25000,Massachusetts,Total employment (number of jobs),2017,4778364,MA,MA
25000,Massachusetts,Total employment (number of jobs),2018,4855037,MA,MA
25000,Massachusetts,Total employment (number of jobs),2019,4872942,MA,MA
25000,Massachusetts,Total employment (number of jobs),2020,4600324,MA,MA
25000,Massachusetts,Total employment (number of jobs),2021,4777277,MA,MA
25000,Massachusetts,Total employment (number of jobs),2022,4940149,MA,MA
25000,Massachusetts,Total employment (number of jobs),2023,5051772,MA,MA
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2017,505101.5,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2018,516843,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2019,521085.1,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2020,501893.8,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2021,530380.9,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2022,543720.9,MI,MI
26000,Michigan,Real GDP (millions of chained 2017 dollars) 1/,2023,554256.2,MI,MI
26000,Michigan,Real per capita personal income 4/,2017,48940,MI,MI
26000,Michigan,Real per capita personal income 4/,2018,48952,MI,MI
26000,Michigan,Real per capita personal income 4/,2019,49308,MI,MI
26000,Michigan,Real per capita personal income 4/,2020,53583,MI,MI
26000,Michigan,Real per capita personal income 4/,2021,55526,MI,MI
26000,Michigan,Real per capita personal income 4/,2022,53426,MI,MI
26000,Michigan,Real per capita personal income 4/,2023,53915,MI,MI
26000,Michigan,Total employment (number of jobs),2017,5631139,MI,MI
26000,Michigan,Total employment (number of jobs),2018,5715122,MI,MI
26000,Michigan,Total employment (number of jobs),2019,5713441,MI,MI
26000,Michigan,Total employment (number of jobs),2020,5388050,MI,MI
26000,Michigan,Total employment (number of jobs),2021,5602299,MI,MI
26000,Michigan,Total employment (number of jobs),2022,5807078,MI,MI
26000,Michigan,Total employment (number of jobs),2023,5950022,MI,MI
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2017,354721.9,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2018,364799.7,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2019,369617.4,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2020,357475.6,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2021,377947,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2022,384727.7,MN,MN
27000,Minnesota,Real GDP (millions of chained 2017 dollars) 1/,2023,390907.9,MN,MN
27000,Minnesota,Real per capita personal income 4/,2017,55762,MN,MN
27000,Minnesota,Real per capita personal income 4/,2018,55425,MN,MN
27000,Minnesota,Real per capita personal income 4/,2019,56756,MN,MN
27000,Minnesota,Real per capita personal income 4/,2020,60123,MN,MN
27000,Minnesota,Real per capita personal income 4/,2021,63085,MN,MN
27000,Minnesota,Real per capita personal income 4/,2022,61833,MN,MN
27000,Minnesota,Real per capita personal income 4/,2023,61227,MN,MN
27000,Minnesota,Total employment (number of jobs),2017,3735638,MN,MN
27000,Minnesota,Total employment (number of jobs),2018,3776940,MN,MN
27000,Minnesota,Total employment (number of jobs),2019,3782570,MN,MN
27000,Minnesota,Total employment (number of jobs),2020,3607176,MN,MN
27000,Minnesota,Total employment (number of jobs),2021,3711161,MN,MN
27000,Minnesota,Total employment (number of jobs),2022,3804210,MN,MN
27000,Minnesota,Total employment (number of jobs),2023,3897123,MN,MN
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2017,110281.4,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2018,110174.8,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2019,111207.8,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2020,110322.8,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2021,115675.1,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2022,116557.1,MS,MS
28000,Mississippi,Real GDP (millions of chained 2017 dollars) 1/,2023,119548.4,MS,MS
28000,Mississippi,Real per capita personal income 4/,2017,41757,MS,MS
28000,Mississippi,Real per capita personal income 4/,2018,42877,MS,MS
28000,Mississippi,Real per capita personal income 4/,2019,43788,MS,MS
28000,Mississippi,Real per capita personal income 4/,2020,47531,MS,MS
28000,Mississippi,Real per capita personal income 4/,2021,49979,MS,MS
28000,Mississippi,Real per capita personal income 4/,2022,46533,MS,MS
28000,Mississippi,Real per capita personal income 4/,2023,47239,MS,MS
28000,Mississippi,Total employment (number of jobs),2017,1592198,MS,MS
28000,Mississippi,Total employment (number of jobs),2018,1602929,MS,MS
28000,Mississippi,Total employment (number of jobs),2019,1606893,MS,MS
28000,Mississippi,Total employment (number of jobs),2020,1572607,MS,MS
28000,Mississippi,Total employment (number of jobs),2021,1624491,MS,MS
28000,Mississippi,Total employment (number of jobs),2022,1665251,MS,MS
28000,Mississippi,Total employment (number of jobs),2023,1703755,MS,MS
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2017,311273.8,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2018,314182.4,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2019,321329.1,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2020,315332.6,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2021,331580.9,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2022,339652.4,MO,MO
29000,Missouri,Real GDP (millions of chained 2017 dollars) 1/,2023,348487.4,MO,MO
29000,Missouri,Real per capita personal income 4/,2017,48939,MO,MO
29000,Missouri,Real per capita personal income 4/,2018,49937,MO,MO
29000,Missouri,Real per capita personal income 4/,2019,50658,MO,MO
29000,Missouri,Real per capita personal income 4/,2020,54222,MO,MO
29000,Missouri,Real per capita personal income 4/,2021,56607,MO,MO
29000,Missouri,Real per capita personal income 4/,2022,55878,MO,MO
29000,Missouri,Real per capita personal income 4/,2023,56659,MO,MO
29000,Missouri,Total employment (number of jobs),2017,3735873,MO,MO
29000,Missouri,Total employment (number of jobs),2018,3777370,MO,MO
29000,Missouri,Total employment (number of jobs),2019,3778389,MO,MO
29000,Missouri,Total employment (number of jobs),2020,3690891,MO,MO
29000,Missouri,Total employment (number of jobs),2021,3792568,MO,MO
29000,Missouri,Total employment (number of jobs),2022,3880656,MO,MO
29000,Missouri,Total employment (number of jobs),2023,3979329,MO,MO
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2017,48470.5,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2018,49455,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2019,50263.5,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2020,49981.4,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2021,53303.7,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2022,55193.9,MT,MT
30000,Montana,Real GDP (millions of chained 2017 dollars) 1/,2023,57373.3,MT,MT
30000,Montana,Real per capita personal income 4/,2017,48257,MT,MT
30000,Montana,Real per capita personal income 4/,2018,50187,MT,MT
30000,Montana,Real per capita personal income 4/,2019,50993,MT,MT
30000,Montana,Real per capita personal income 4/,2020,55730,MT,MT
30000,Montana,Real per capita personal income 4/,2021,59336,MT,MT
30000,Montana,Real per capita personal income 4/,2022,58869,MT,MT
30000,Montana,Real per capita personal income 4/,2023,59807,MT,MT
30000,Montana,Total employment (number of jobs),2017,674409,MT,MT
30000,Montana,Total employment (number of jobs),2018,684043,MT,MT
30000,Montana,Total employment (number of jobs),2019,685589,MT,MT
30000,Montana,Total employment (number of jobs),2020,683384,MT,MT
30000,Montana,Total employment (number of jobs),2021,714924,MT,MT
30000,Montana,Total employment (number of jobs),2022,736656,MT,MT
30000,Montana,Total employment (number of jobs),2023,757299,MT,MT
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2017,123219.9,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2018,125543.4,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2019,127568.9,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2020,126734.9,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2021,134939.9,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2022,139440.9,NE,NE
31000,Nebraska,Real GDP (millions of chained 2017 dollars) 1/,2023,145019.6,NE,NE
31000,Nebraska,Real per capita personal income 4/,2017,55273,NE,NE
31000,Nebraska,Real per capita personal income 4/,2018,54975,NE,NE
31000,Nebraska,Real per capita personal income 4/,2019,55971,NE,NE
31000,Nebraska,Real per capita personal income 4/,2020,58594,NE,NE
31000,Nebraska,Real per capita personal income 4/,2021,63531,NE,NE
31000,Nebraska,Real per capita personal income 4/,2022,64333,NE,NE
31000,Nebraska,Real per capita personal income 4/,2023,65562,NE,NE
31000,Nebraska,Total employment (number of jobs),2017,1317730,NE,NE
31000,Nebraska,Total employment (number of jobs),2018,1330415,NE,NE
31000,Nebraska,Total employment (number of jobs),2019,1328396,NE,NE
31000,Nebraska,Total employment (number of jobs),2020,1305658,NE,NE
31000,Nebraska,Total employment (number of jobs),2021,1334512,NE,NE
31000,Nebraska,Total employment (number of jobs),2022,1358642,NE,NE
31000,Nebraska,Total employment (number of jobs),2023,1398244,NE,NE
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2017,163199.1,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2018,168638.5,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2019,176029.7,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2020,166077,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2021,182474.1,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2022,190463.3,NV,NV
32000,Nevada,Real GDP (millions of chained 2017 dollars) 1/,2023,195405.6,NV,NV
32000,Nevada,Real per capita personal income 4/,2017,47169,NV,NV
32000,Nevada,Real per capita personal income 4/,2018,50302,NV,NV
32000,Nevada,Real per capita personal income 4/,2019,50857,NV,NV
32000,Nevada,Real per capita personal income 4/,2020,53910,NV,NV
32000,Nevada,Real per capita personal income 4/,2021,58599,NV,NV
32000,Nevada,Real per capita personal income 4/,2022,55910,NV,NV
32000,Nevada,Real per capita personal income 4/,2023,56723,NV,NV
32000,Nevada,Total employment (number of jobs),2017,1780614,NV,NV
32000,Nevada,Total employment (number of jobs),2018,1848890,NV,NV
32000,Nevada,Total employment (number of jobs),2019,1884199,NV,NV
32000,Nevada,Total employment (number of jobs),2020,1770765,NV,NV
32000,Nevada,Total employment (number of jobs),2021,1912664,NV,NV
32000,Nevada,Total employment (number of jobs),2022,2042787,NV,NV
32000,Nevada,Total employment (number of jobs),2023,2122456,NV,NV
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2017,81179.6,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2018,82269.5,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2019,84438.2,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2020,83152.6,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2021,89949.3,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2022,91416.1,NH,NH
33000,New Hampshire,Real GDP (millions of chained 2017 dollars) 1/,2023,93466.7,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2017,54856,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2018,57229,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2019,59502,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2020,61479,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2021,66057,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2022,59838,NH,NH
33000,New Hampshire,Real per capita personal income 4/,2023,62236,NH,NH
33000,New Hampshire,Total employment (number of jobs),2017,882481,NH,NH
33000,New Hampshire,Total employment (number of jobs),2018,892584,NH,NH
33000,New Hampshire,Total employment (number of jobs),2019,890078,NH,NH
33000,New Hampshire,Total employment (number of jobs),2020,858485,NH,NH
33000,New Hampshire,Total employment (number of jobs),2021,894657,NH,NH
33000,New Hampshire,Total employment (number of jobs),2022,919580,NH,NH
33000,New Hampshire,Total employment (number of jobs),2023,945323,NH,NH
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2017,590086.7,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2018,606892.2,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2019,618691,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2020,597221.4,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2021,632463.3,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2022,650235.8,NJ,NJ
34000,New Jersey,Real GDP (millions of chained 2017 dollars) 1/,2023,663888.5,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2017,56585,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2018,56760,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2019,58781,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2020,60963,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2021,64045,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2022,61622,NJ,NJ
34000,New Jersey,Real per capita personal income 4/,2023,62623,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2017,5448785,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2018,5550061,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2019,5571281,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2020,5319518,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2021,5585258,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2022,5874226,NJ,NJ
34000,New Jersey,Total employment (number of jobs),2023,6036507,NJ,NJ
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2017,93210.1,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2018,96077,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2019,100342.2,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2020,97622.4,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2021,100917.6,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2022,103301.6,NM,NM
35000,New Mexico,Real GDP (millions of chained 2017 dollars) 1/,2023,110323.7,NM,NM
35000,New Mexico,Real per capita personal income 4/,2017,41045,NM,NM
35000,New Mexico,Real per capita personal income 4/,2018,43916,NM,NM
35000,New Mexico,Real per capita personal income 4/,2019,44995,NM,NM
35000,New Mexico,Real per capita personal income 4/,2020,48522,NM,NM
35000,New Mexico,Real per capita personal income 4/,2021,51885,NM,NM
35000,New Mexico,Real per capita personal income 4/,2022,50335,NM,NM
35000,New Mexico,Real per capita personal income 4/,2023,50851,NM,NM
35000,New Mexico,Total employment (number of jobs),2017,1095489,NM,NM
35000,New Mexico,Total employment (number of jobs),2018,1110587,NM,NM
35000,New Mexico,Total employment (number of jobs),2019,1116429,NM,NM
35000,New Mexico,Total employment (number of jobs),2020,1068784,NM,NM
35000,New Mexico,Total employment (number of jobs),2021,1091164,NM,NM
35000,New Mexico,Total employment (number of jobs),2022,1129393,NM,NM
35000,New Mexico,Total employment (number of jobs),2023,1165897,NM,NM
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2017,1624800.7,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2018,1665186.8,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2019,1704364.3,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2020,1656784.8,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2021,1736222.3,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2022,1765102.1,NY,NY
36000,New York,Real GDP (millions of chained 2017 dollars) 1/,2023,1791210.7,NY,NY
36000,New York,Real per capita personal income 4/,2017,56703,NY,NY
36000,New York,Real per capita personal income 4/,2018,57543,NY,NY
36000,New York,Real per capita personal income 4/,2019,58785,NY,NY
36000,New York,Real per capita personal income 4/,2020,61261,NY,NY
36000,New York,Real per capita personal income 4/,2021,63783,NY,NY
36000,New York,Real per capita personal income 4/,2022,62113,NY,NY
36000,New York,Real per capita personal income 4/,2023,63524,NY,NY
36000,New York,Total employment (number of jobs),2017,12391361,NY,NY
36000,New York,Total employment (number of jobs),2018,12655123,NY,NY
36000,New York,Total employment (number of jobs),2019,12745397,NY,NY
36000,New York,Total employment (number of jobs),2020,11871078,NY,NY
36000,New York,Total employment (number of jobs),2021,12226672,NY,NY
36000,New York,Total employment (number of jobs),2022,12780826,NY,NY
36000,New York,Total employment (number of jobs),2023,13172935,NY,NY
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2017,546810.1,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2018,556573.7,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2019,567975,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2020,564504.4,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2021,600217.3,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2022,619537.2,NC,NC
37000,North Carolina,Real GDP (millions of chained 2017 dollars) 1/,2023,638067.3,NC,NC
37000,North Carolina,Real per capita personal income 4/,2017,47617,NC,NC
37000,North Carolina,Real per capita personal income 4/,2018,48656,NC,NC
37000,North Carolina,Real per capita personal income 4/,2019,50959,NC,NC
37000,North Carolina,Real per capita personal income 4/,2020,54298,NC,NC
37000,North Carolina,Real per capita personal income 4/,2021,55908,NC,NC
37000,North Carolina,Real per capita personal income 4/,2022,54070,NC,NC
37000,North Carolina,Real per capita personal income 4/,2023,54554,NC,NC
37000,North Carolina,Total employment (number of jobs),2017,5919022,NC,NC
37000,North Carolina,Total employment (number of jobs),2018,6055657,NC,NC
37000,North Carolina,Total employment (number of jobs),2019,6148775,NC,NC
37000,North Carolina,Total employment (number of jobs),2020,6054094,NC,NC
37000,North Carolina,Total employment (number of jobs),2021,6317582,NC,NC
37000,North Carolina,Total employment (number of jobs),2022,6568490,NC,NC
37000,North Carolina,Total employment (number of jobs),2023,6772766,NC,NC
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2017,56530.2,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2018,58516.4,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2019,59408.5,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2020,55850.6,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2021,56419.2,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2022,55988,ND,ND
38000,North Dakota,Real GDP (millions of chained 2017 dollars) 1/,2023,60348.6,ND,ND
38000,North Dakota,Real per capita personal income 4/,2017,58576,ND,ND
38000,North Dakota,Real per capita personal income 4/,2018,59405,ND,ND
38000,North Dakota,Real per capita personal income 4/,2019,58841,ND,ND
38000,North Dakota,Real per capita personal income 4/,2020,63006,ND,ND
38000,North Dakota,Real per capita personal income 4/,2021,66709,ND,ND
38000,North Dakota,Real per capita personal income 4/,2022,69224,ND,ND
38000,North Dakota,Real per capita personal income 4/,2023,67549,ND,ND
38000,North Dakota,Total employment (number of jobs),2017,573077,ND,ND
38000,North Dakota,Total employment (number of jobs),2018,578397,ND,ND
38000,North Dakota,Total employment (number of jobs),2019,581324,ND,ND
38000,North Dakota,Total employment (number of jobs),2020,560280,ND,ND
38000,North Dakota,Total employment (number of jobs),2021,567468,ND,ND
38000,North Dakota,Total employment (number of jobs),2022,582032,ND,ND
38000,North Dakota,Total employment (number of jobs),2023,598198,ND,ND
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2017,652187.5,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2018,656212,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2019,674063.9,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2020,655243.3,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2021,690478.9,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2022,695257.9,OH,OH
39000,Ohio,Real GDP (millions of chained 2017 dollars) 1/,2023,709816.6,OH,OH
39000,Ohio,Real per capita personal income 4/,2017,50277,OH,OH
39000,Ohio,Real per capita personal income 4/,2018,50530,OH,OH
39000,Ohio,Real per capita personal income 4/,2019,51252,OH,OH
39000,Ohio,Real per capita personal income 4/,2020,55081,OH,OH
39000,Ohio,Real per capita personal income 4/,2021,57180,OH,OH
39000,Ohio,Real per capita personal income 4/,2022,55009,OH,OH
39000,Ohio,Real per capita personal income 4/,2023,55626,OH,OH
39000,Ohio,Total employment (number of jobs),2017,6987847,OH,OH
39000,Ohio,Total employment (number of jobs),2018,7067380,OH,OH
39000,Ohio,Total employment (number of jobs),2019,7071408,OH,OH
39000,Ohio,Total employment (number of jobs),2020,6852799,OH,OH
39000,Ohio,Total employment (number of jobs),2021,7048045,OH,OH
39000,Ohio,Total employment (number of jobs),2022,7219914,OH,OH
39000,Ohio,Total employment (number of jobs),2023,7396029,OH,OH
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2017,192538.6,OK,OK
40000,Oklahoma,Real GDP (millions of chained 2017 dollars) 1/,2018,196030.5,OK,OK
