fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,total_obligation
2021,06081,CA,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,true,false,22950.0
2021,42091,PA,Department of Transportation,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,3660749.9299999997
2021,24009,MD,Department of Labor,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,true,false,80694.5
2021,28149,MS,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,571709.38
2021,13135,GA,Department of Homeland Security,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,true,true,false,12800.0
2021,39035,OH,Department of Defense,333414,HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,true,false,false,182204.0
2021,51550,VA,Department of Defense,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,49456.14
2021,11001,DC,Department of Health and Human Services,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,30370810.179999996
2021,41003,OR,Environmental Protection Agency,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,1971520.0
2021,06059,CA,Department of Defense,333249,OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,false,false,118944.40000000001
2021,12009,FL,Department of Defense,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,933043.0
2021,12001,FL,Department of Veterans Affairs,561720,JANITORIAL SERVICES,true,false,true,362873.28
2021,12031,FL,Department of Defense,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,true,false,372332.8
2021,04017,AZ,Department of the Interior,611710,EDUCATIONAL SUPPORT SERVICES,true,false,false,86827.88
2021,53011,WA,Department of Defense,332322,SHEET METAL WORK MANUFACTURING,true,false,false,2544.54
2021,12099,FL,Department of Defense,313320,FABRIC COATING MILLS,true,true,false,104080.70000000001
2021,11001,DC,Federal Trade Commission,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,1940029.0999999999
2021,40121,OK,Department of Defense,333922,CONVEYOR AND CONVEYING EQUIPMENT MANUFACTURING,true,true,false,309430.57
2021,09007,CT,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,4321.0
2021,25001,MA,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,false,220325.0
2021,36047,NY,General Services Administration,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,true,false,false,2444.8300000000004
2021,26005,MI,Department of Veterans Affairs,333994,INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,true,false,true,21850.0
2021,53023,WA,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,4244279.569999999
2021,04013,AZ,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,23356391.23
2021,48029,TX,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,258930.0
2021,34023,NJ,Department of Defense,322299,ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,true,true,false,9117.43
2021,04001,AZ,Department of the Interior,562111,SOLID WASTE COLLECTION,true,false,false,1382886.3800000004
2021,35031,NM,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,true,83454.66
2021,47093,TN,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,535137.54
2021,42075,PA,Department of Veterans Affairs,333112,LAWN AND GARDEN TRACTOR AND HOME LAWN AND GARDEN EQUIPMENT MANUFACTURING,true,false,true,216950.68
2021,54011,WV,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,true,20000.0
2021,40115,OK,Department of Defense,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,38164.56
2021,24005,MD,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,false,38751.37
2021,48215,TX,Department of Homeland Security,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,343000.75
2021,36103,NY,Department of Agriculture,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,true,70752.0
2021,53011,WA,Department of Defense,423830,INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,true,false,false,5456.22
2021,42039,PA,Department of Homeland Security,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,true,34660.0
2021,06073,CA,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,786839.9
2021,17089,IL,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,276766.8
2021,42081,PA,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,43773.119999999995
2021,24031,MD,Department of Health and Human Services,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,false,816272.55
2021,04003,AZ,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,false,580935.83
2021,01097,AL,Department of Homeland Security,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,false,false,33880.0
2021,36103,NY,Department of Defense,335129,OTHER LIGHTING EQUIPMENT MANUFACTURING,true,false,true,137506.36
2021,04019,AZ,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,true,34934.02999999999
2021,24033,MD,Department of Defense,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,53094.92
2021,11001,DC,Department of Labor,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,true,false,false,14407481.6
2021,13153,GA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,2204979.45
2021,51153,VA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,true,3097802.19
2021,51013,VA,Department of Defense,236210,INDUSTRIAL BUILDING CONSTRUCTION,true,true,false,401629.22000000003
2021,25017,MA,United States Trade and Development Agency,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,239310.0
2021,17163,IL,Department of Defense,334112,COMPUTER STORAGE DEVICE MANUFACTURING,true,false,true,35490.0
2021,18181,IN,Department of Defense,326121,UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,true,false,false,10978.0
2021,34013,NJ,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,1071535.6
2021,12011,FL,Department of Veterans Affairs,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,true,true,20000.0
2021,55127,WI,Department of Defense,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,false,true,39975.54
2021,02020,AK,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,140213.92
2021,48029,TX,Department of Defense,561720,JANITORIAL SERVICES,true,true,false,23681623.85
2021,48113,TX,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,true,false,18873.980000000003
2021,12081,FL,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,true,5685.0
2021,48397,TX,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,true,3356359.97
2021,29095,MO,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,4352238.11
2021,51550,VA,Department of Health and Human Services,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,false,164678.33
2021,01089,AL,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,true,false,104322.29000000001
2021,51740,VA,Department of Defense,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,true,false,19058.6
2021,12095,FL,Department of Defense,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,true,false,103425.0
2021,06013,CA,Department of Veterans Affairs,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),true,false,false,539690.7899999999
2021,11001,DC,Department of Transportation,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,false,16422592.08
2021,06065,CA,Department of Defense,562910,REMEDIATION SERVICES,true,true,false,26300.0
2021,34003,NJ,Department of Homeland Security,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,true,61970.6
2021,51179,VA,Department of Justice,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,6046.7
2021,36045,NY,Department of Defense,541330,ENGINEERING SERVICES,true,true,false,552294.9
2021,05051,AR,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,false,false,3767031.2
2021,51550,VA,Department of Defense,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,false,false,260478.68999999997
2021,51149,VA,Department of Defense,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",true,false,true,118050.0
2021,36007,NY,Department of Defense,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,18140.0
2021,13089,GA,Department of Health and Human Services,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,1456279.0
2021,42083,PA,Department of Defense,324191,PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,true,false,false,39102.5
2021,42079,PA,Department of Veterans Affairs,238310,DRYWALL AND INSULATION CONTRACTORS,true,false,true,24098.0
2021,06085,CA,National Aeronautics and Space Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,400253.64
2021,39103,OH,Department of Veterans Affairs,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,0.0
2021,48141,TX,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,1072288.91
2021,11001,DC,Pension Benefit Guaranty Corporation,611420,COMPUTER TRAINING,true,false,false,252110.18
2021,05119,AR,Department of Homeland Security,332212,HAND AND EDGE TOOL MANUFACTURING,true,false,false,47557.5
2021,51650,VA,Department of Defense,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,false,111673.5
2021,24021,MD,Department of Defense,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,7945972.95
2021,48485,TX,General Services Administration,339944,CARBON PAPER AND INKED RIBBON MANUFACTURING,true,false,false,19274.07
2021,06065,CA,Department of the Interior,326191,PLASTICS PLUMBING FIXTURE MANUFACTURING,true,true,false,387729.5
2021,30013,MT,Department of Defense,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,true,true,false,56037.54
2021,16001,ID,Department of Defense,339920,SPORTING AND ATHLETIC GOODS MANUFACTURING,true,false,false,33285.0
2021,48029,TX,Department of Defense,721214,RECREATIONAL AND VACATION CAMPS (EXCEPT CAMPGROUNDS),true,false,false,96784.0
2021,39153,OH,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,true,320981.58999999997
2021,11001,DC,Department of Veterans Affairs,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,true,127366.2
2021,51810,VA,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,864117.57
2021,51710,VA,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,false,true,13243.5
2021,13153,GA,Department of Defense,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,false,336189.75
2021,54039,WV,Department of Defense,561320,TEMPORARY HELP SERVICES,true,false,true,78105.36
2021,06059,CA,Department of Defense,316210,FOOTWEAR MANUFACTURING,true,false,true,1043.55
2021,51740,VA,Department of Homeland Security,238160,ROOFING CONTRACTORS,true,true,false,13800.0
2021,09005,CT,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,744104.97
2021,48027,TX,Department of Defense,813110,RELIGIOUS ORGANIZATIONS,true,false,false,135050.0
2021,36061,NY,Department of Veterans Affairs,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,false,true,6352.32
2021,34025,NJ,Department of Health and Human Services,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,true,42636.100000000006
2021,44005,RI,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,136525.6
2021,42091,PA,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,false,false,200309.44
2021,49005,UT,Department of the Interior,532412,"CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",true,false,false,164000.0
2021,48453,TX,Department of Veterans Affairs,325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,true,false,true,1671602.6500000001
2021,41035,OR,Department of Transportation,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,false,false,1854719.0
2021,48141,TX,Department of Defense,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,true,false,952580.0
2021,53065,WA,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,67142.0
2021,51161,VA,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,161634.0
2021,46093,SD,Department of Veterans Affairs,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,true,false,true,15750.5
2021,36117,NY,Department of the Treasury,323113,COMMERCIAL SCREEN PRINTING,true,false,false,7188.0
2021,29213,MO,Department of Defense,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,1096373.0
2021,06073,CA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,true,false,15248625.000000002
2021,42017,PA,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,382274.91
2021,21093,KY,General Services Administration,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,15659.369999999999
2021,35009,NM,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,286030.62
2021,24003,MD,Department of Defense,811111,GENERAL AUTOMOTIVE REPAIR,true,false,false,4423.76
2021,22083,LA,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,4969028.03
2021,12009,FL,Department of Justice,541199,ALL OTHER LEGAL SERVICES,true,false,false,91500.0
2021,48029,TX,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,22687.41
2021,12031,FL,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,3793891.45
2021,53053,WA,Department of Defense,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,true,false,770004.8200000001
2021,29047,MO,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,137213.3
2021,37049,NC,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,43405.02
2021,09009,CT,Department of Defense,332119,"METAL CROWN, CLOSURE, AND OTHER METAL STAMPING (EXCEPT AUTOMOTIVE)",true,false,false,38262.6
2021,11001,DC,Environmental Protection Agency,511210,SOFTWARE PUBLISHERS,true,false,false,128210.63999999998
2021,06073,CA,Department of Defense,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,true,false,1336027.2600000002
2021,53035,WA,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,false,false,112189.05
2021,39095,OH,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,true,false,317007.94
2021,12057,FL,Department of Homeland Security,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,37448.83
2021,13245,GA,Department of Defense,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,18244294.080000002
2021,04013,AZ,General Services Administration,541310,ARCHITECTURAL SERVICES,true,false,false,241565.80000000002
2021,38015,ND,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,55798.9
2021,42091,PA,Department of Labor,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,false,false,93429.49000000002
2021,51149,VA,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,true,946718.65
2021,17031,IL,Department of Justice,561990,ALL OTHER SUPPORT SERVICES,true,false,false,0.0
2021,02090,AK,Department of Defense,561210,FACILITIES SUPPORT SERVICES,true,true,false,5722334.43
2021,47165,TN,Department of Defense,713990,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,true,false,false,23671.5
2021,48453,TX,Department of Transportation,561720,JANITORIAL SERVICES,true,true,false,26000.52
2021,12101,FL,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,true,51921.0
2021,12087,FL,Department of Commerce,541330,ENGINEERING SERVICES,true,false,false,9000.0
2021,36091,NY,Department of Defense,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,false,true,867821.9299999999
2021,48187,TX,Department of Defense,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,true,false,0.0
2021,06001,CA,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,637870.96
2021,12095,FL,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,52715.03999999999
2021,04019,AZ,Department of Veterans Affairs,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,25320.0
2021,17031,IL,Department of Homeland Security,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,170887.43
2021,45071,SC,Department of Agriculture,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,true,false,28440.0
2021,08059,CO,Environmental Protection Agency,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,1588809.68
2021,47065,TN,General Services Administration,541310,ARCHITECTURAL SERVICES,true,false,false,0.0
2021,51540,VA,Department of Veterans Affairs,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,31007.8
2021,12033,FL,Department of Defense,561110,OFFICE ADMINISTRATIVE SERVICES,true,false,true,289542.0
2021,24033,MD,Department of Energy,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,251226.47999999998
2021,29047,MO,Department of Defense,325510,PAINT AND COATING MANUFACTURING,true,false,false,74451.02999999998
2021,51059,VA,National Aeronautics and Space Administration,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,379837.4
2021,04013,AZ,Department of Veterans Affairs,611692,AUTOMOBILE DRIVING SCHOOLS,true,true,false,190476.0
2021,06073,CA,Department of Defense,336612,BOAT BUILDING,true,false,false,49396067.16
2021,36103,NY,Department of Homeland Security,561210,FACILITIES SUPPORT SERVICES,true,false,false,17928238.13
2021,35001,NM,Department of Agriculture,811111,GENERAL AUTOMOTIVE REPAIR,true,true,false,363816.15
2021,06041,CA,Department of Health and Human Services,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,31350.0
2021,15003,HI,Department of Veterans Affairs,339111,LABORATORY APPARATUS AND FURNITURE MANUFACTURING,true,true,false,12600.0
2021,31153,NE,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,191852.93999999997
2021,17197,IL,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,true,false,7081.489999999999
2021,48245,TX,Department of Transportation,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,21835.0
2021,53077,WA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,780612.6799999999
2021,09009,CT,Department of Defense,332613,SPRING MANUFACTURING,true,false,false,8273.099999999999
2021,51013,VA,Committee for Purchase from People Who Are Blind or Severely Disabled,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,625413.04
2021,13021,GA,Department of Defense,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,true,false,false,21549.15
2021,34017,NJ,Department of Homeland Security,488390,OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,true,false,false,4041.07
2021,04001,AZ,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,0.0
2021,48029,TX,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,1041163.35
2021,47157,TN,Department of Veterans Affairs,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,true,false,false,451536.01999999996
2021,39049,OH,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,true,true,30030.0
2021,24027,MD,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,2719118.62
2021,35033,NM,Department of Agriculture,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,true,false,false,28330.0
2021,17043,IL,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,1368200.97
2021,53053,WA,Department of Defense,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,178075.0
2021,25023,MA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,22215451.949999996
2021,06085,CA,Department of the Interior,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,0.0
2021,41059,OR,Department of Agriculture,517311,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,12000.0
2021,48201,TX,Department of Defense,722320,CATERERS,true,false,true,5700.0
2021,40131,OK,Department of Health and Human Services,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,true,false,12535.33
2021,25017,MA,Department of Defense,213112,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,true,false,false,8596.039999999999
2021,24031,MD,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,275759.8
2021,08041,CO,Department of Defense,621330,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),true,true,false,56480.0
2021,06059,CA,Social Security Administration,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,true,false,false,317507.0
2021,24005,MD,Department of Defense,336211,MOTOR VEHICLE BODY MANUFACTURING,true,false,false,647.78
2021,37051,NC,Department of Defense,562991,SEPTIC TANK AND RELATED SERVICES,true,false,false,1015449.0
2021,06073,CA,Department of Defense,561499,ALL OTHER BUSINESS SUPPORT SERVICES,true,false,false,5400.0
2021,13053,GA,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,false,4158530.9800000004
2021,06097,CA,Department of Defense,517210,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),true,false,false,259268.82
2021,33015,NH,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,1490503.67
2021,44003,RI,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,31490.8
2021,12053,FL,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,317280.20999999996
2021,42055,PA,Department of Defense,333314,OPTICAL INSTRUMENT AND LENS MANUFACTURING,true,false,false,146182.45
2021,06023,CA,Department of the Interior,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",true,false,false,7853.58
2021,34007,NJ,Department of Justice,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,false,63976.13
2021,12081,FL,Department of Justice,511210,SOFTWARE PUBLISHERS,true,false,false,2952054.25
2021,51003,VA,Department of Defense,336611,SHIP BUILDING AND REPAIRING,true,false,false,36129.0
2021,36029,NY,Department of State,517911,TELECOMMUNICATIONS RESELLERS,true,false,false,3625426.2600000002
2021,25025,MA,Department of Veterans Affairs,562111,SOLID WASTE COLLECTION,true,false,true,217829.28
2021,26055,MI,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,21436.38
2021,53035,WA,General Services Administration,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,107263.37
2021,06053,CA,Department of Defense,485510,CHARTER BUS INDUSTRY,true,true,false,4600.0
2021,42003,PA,Department of Veterans Affairs,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,true,true,468309.25
2021,51153,VA,Department of Defense,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,true,false,true,255399.39
2021,55101,WI,Department of Justice,311812,COMMERCIAL BAKERIES,true,false,false,3632.91
2021,24031,MD,Department of Commerce,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,34446689.42000001
2021,47165,TN,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,99072.0
2021,22089,LA,Department of Homeland Security,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,71769.7
2021,04013,AZ,General Services Administration,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,114488.09000000003
2021,39035,OH,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,true,false,117943.61
2021,51059,VA,Peace Corps,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,626928.08
