fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,is_minority_owned,total_obligation
2023,06111,CA,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,true,false,true,94337.68
2023,04013,AZ,Department of Justice,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,false,true,false,559845.9700000001
2023,06019,CA,Department of Agriculture,311423,DRIED AND DEHYDRATED FOOD MANUFACTURING,true,false,false,false,48680631.79
2023,13089,GA,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,4490853.46
2023,17197,IL,Department of Defense,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,true,false,false,33735.95
2023,53053,WA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,false,1677905.97
2023,45085,SC,Department of Defense,335313,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,true,false,true,false,50401.94
2023,36061,NY,General Services Administration,326299,ALL OTHER RUBBER PRODUCT MANUFACTURING,true,false,false,false,21092.79
2023,31153,NE,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,true,false,36455.0
2023,37071,NC,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,true,134880.0
2023,42055,PA,Department of Defense,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",true,false,true,false,50078.32
2023,24031,MD,Department of Defense,332911,INDUSTRIAL VALVE MANUFACTURING,true,true,false,false,860225.6499999999
2023,13121,GA,Department of Justice,313310,TEXTILE AND FABRIC FINISHING MILLS,true,false,false,false,5887912.41
2023,39119,OH,Department of Defense,561730,LANDSCAPING SERVICES,true,false,true,false,158620.0
2023,45019,SC,Department of State,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,true,417000.0
2023,25021,MA,Department of Justice,311991,PERISHABLE PREPARED FOOD MANUFACTURING,true,false,false,false,293343.05999999994
2023,24031,MD,Department of Commerce,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,false,10362319.37
2023,51059,VA,Department of Justice,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,true,120149.0
2023,12007,FL,Department of Defense,722320,CATERERS,true,true,false,false,287190.5
2023,25025,MA,Department of Health and Human Services,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,false,3500000.0
2023,40121,OK,Department of Defense,327999,ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,true,false,false,false,22220.0
2023,34003,NJ,General Services Administration,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,false,false,9995.0
2023,51059,VA,Department of State,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,false,101080395.24999999
2023,26125,MI,Department of Defense,332119,"METAL CROWN, CLOSURE, AND OTHER METAL STAMPING (EXCEPT AUTOMOTIVE)",true,false,false,false,37906.01
2023,13219,GA,Department of Defense,333120,CONSTRUCTION MACHINERY MANUFACTURING,true,false,false,false,24259783.900000002
2023,53053,WA,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,true,145655.38
2023,13121,GA,Nuclear Regulatory Commission,423410,PHOTOGRAPHIC EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,true,false,false,false,12597.0
2023,17031,IL,General Services Administration,532112,PASSENGER CAR LEASING,true,false,false,false,233404.28999999998
2023,47157,TN,Department of Justice,311812,COMMERCIAL BAKERIES,true,false,false,false,0.0
2023,51540,VA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,true,17411975.6
2023,39049,OH,Department of Defense,333241,FOOD PRODUCT MACHINERY MANUFACTURING,true,true,false,false,158995.21
2023,51710,VA,Department of Defense,541330,ENGINEERING SERVICES,true,true,false,false,5949434.5200000005
2023,17089,IL,Department of Defense,331110,IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,true,true,false,false,221007.7
2023,54037,WV,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,false,false,92903.94
2023,41005,OR,Department of Agriculture,722310,FOOD SERVICE CONTRACTORS,true,false,false,false,1238494.17
2023,36103,NY,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,false,5555872.11
2023,04015,AZ,Department of Health and Human Services,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,true,false,false,false,99440.0
2023,41019,OR,Department of Agriculture,532120,"TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",true,true,false,false,155470.91
