fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,total_obligation
2022,53009,WA,Department of Homeland Security,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,454360.8
2022,20149,KS,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,0.0
2022,15003,HI,Department of Defense,236210,INDUSTRIAL BUILDING CONSTRUCTION,true,false,false,198852.3
2022,17161,IL,Department of Defense,517210,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),true,false,false,10491.93
2022,35001,NM,Department of Energy,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,5150000.0
2022,41051,OR,Department of Veterans Affairs,812210,FUNERAL HOMES AND FUNERAL SERVICES,true,true,false,8550.0
2022,25021,MA,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,600.0
2022,31083,NE,Department of Defense,562111,SOLID WASTE COLLECTION,true,false,false,37452.19
2022,19013,IA,Department of Agriculture,541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,true,false,true,1899768.63
2022,51059,VA,Department of Education,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,17931.0
2022,13245,GA,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,734649.0
2022,10003,DE,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,42300.15
2022,17097,IL,Department of Defense,238160,ROOFING CONTRACTORS,true,false,true,1293214.0
2022,48185,TX,Social Security Administration,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,true,false,false,14780.87
2022,42055,PA,General Services Administration,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",true,false,false,35533.240000000005
2022,35043,NM,Department of Defense,336330,MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,true,false,false,25987.959999999995
2022,51810,VA,Department of Defense,561730,LANDSCAPING SERVICES,true,false,true,1387711.19
2022,12031,FL,Department of Defense,561612,SECURITY GUARDS AND PATROL SERVICES,true,false,true,1358816.8599999999
2022,06001,CA,Department of Justice,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,true,false,false,65000.0
2022,04013,AZ,Department of Defense,326122,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,true,false,true,30139.829999999998
2022,17043,IL,National Science Foundation,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,104550.0
2022,20045,KS,Department of the Treasury,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,true,true,false,0.0
2022,06059,CA,Department of Defense,334412,BARE PRINTED CIRCUIT BOARD MANUFACTURING,true,true,false,343260.74
2022,48041,TX,Department of State,441310,AUTOMOTIVE PARTS AND ACCESSORIES STORES,true,false,false,10450.66
2022,48273,TX,Department of Homeland Security,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,897265.56
2022,24005,MD,Department of Defense,325510,PAINT AND COATING MANUFACTURING,true,false,false,8106.15
2022,36093,NY,Department of Defense,327213,GLASS CONTAINER MANUFACTURING,true,false,false,914.5
2022,12011,FL,Department of Defense,331410,NONFERROUS METAL (EXCEPT ALUMINUM) SMELTING AND REFINING,true,false,false,1898.4
2022,53053,WA,Department of Defense,621511,MEDICAL LABORATORIES,true,true,false,105216.0
2022,54003,WV,Department of Veterans Affairs,517410,SATELLITE TELECOMMUNICATIONS,true,false,false,63562.28
2022,17089,IL,Department of Defense,335110,ELECTRIC LAMP BULB AND PART MANUFACTURING,true,false,true,302548.81999999995
2022,01089,AL,Department of Defense,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,true,false,true,3150.3799999999997
2022,39055,OH,Department of Defense,313320,FABRIC COATING MILLS,true,false,false,381.1
2022,42041,PA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,true,80815.0
2022,06065,CA,Department of Agriculture,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,30330.0
2022,05007,AR,Department of Defense,334416,"CAPACITOR, RESISTOR, COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING",true,false,true,9002.550000000001
2022,26163,MI,Department of Veterans Affairs,624221,TEMPORARY SHELTERS,true,false,false,340545.0
2022,25025,MA,National Labor Relations Board,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,0.0
2022,31173,NE,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,false,4550.0
2022,25021,MA,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,false,false,7152.0
2022,37133,NC,Department of Defense,488490,OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,true,false,false,269060.8
2022,08031,CO,Small Business Administration,541930,TRANSLATION AND INTERPRETATION SERVICES,true,false,false,0.0
2022,25017,MA,Department of Defense,321999,ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING,true,false,false,14462.920000000002
2022,27123,MN,Department of Agriculture,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,false,false,19999.0
2022,48167,TX,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,171429.0
2022,37127,NC,Department of Defense,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,true,false,true,16734.1
2022,25021,MA,Department of Homeland Security,561720,JANITORIAL SERVICES,true,false,false,14000.0
2022,41067,OR,Department of Defense,331420,"COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",true,false,false,32787.95
2022,12011,FL,Department of the Treasury,517919,ALL OTHER TELECOMMUNICATIONS,true,false,false,26538.72
2022,30047,MT,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,2395985.48
2022,42075,PA,Department of Defense,722320,CATERERS,true,false,false,19116.5
2022,04013,AZ,Department of the Interior,481212,NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,true,false,true,0.0
2022,06067,CA,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,5455342.68
2022,48441,TX,Department of Defense,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,true,false,false,161001.76
2022,17173,IL,Department of Defense,721211,RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,true,false,true,9791.8
2022,01089,AL,Department of Defense,336411,AIRCRAFT MANUFACTURING,true,true,false,2708135.25
2022,41033,OR,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,1950670.82
2022,12033,FL,Department of Defense,238160,ROOFING CONTRACTORS,true,true,false,1404216.9500000002
2022,51107,VA,General Services Administration,624230,EMERGENCY AND OTHER RELIEF SERVICES,true,false,false,58080.0
2022,42095,PA,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,false,0.0
2022,53033,WA,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,true,false,4241.8
2022,51710,VA,Department of Defense,541219,OTHER ACCOUNTING SERVICES,true,true,false,2297767.04
2022,04019,AZ,Department of Defense,313310,TEXTILE AND FABRIC FINISHING MILLS,true,false,false,25368.27
2022,12117,FL,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,96223.37
2022,06037,CA,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,true,false,91605.44
2022,29189,MO,Department of Defense,326299,ALL OTHER RUBBER PRODUCT MANUFACTURING,true,false,false,2449.86
2022,42003,PA,Department of Defense,326220,RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING,true,false,true,2807.6499999999996
2022,56021,WY,Department of Transportation,336510,RAILROAD ROLLING STOCK MANUFACTURING,true,false,false,0.0
2022,36067,NY,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,2836996.02
2022,47189,TN,Department of Veterans Affairs,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,1341755.2
2022,55063,WI,Department of the Interior,561720,JANITORIAL SERVICES,true,true,false,132420.0
2022,28049,MS,Department of Veterans Affairs,519190,ALL OTHER INFORMATION SERVICES,true,false,false,57517.0
2022,21019,KY,Department of Justice,221210,NATURAL GAS DISTRIBUTION,true,false,false,824938.9
2022,17141,IL,Department of Defense,313210,BROADWOVEN FABRIC MILLS,true,false,false,1467.19
2022,02020,AK,Department of the Treasury,519190,ALL OTHER INFORMATION SERVICES,true,false,true,19200.0
2022,13089,GA,Department of Health and Human Services,443120,COMPUTER AND SOFTWARE STORES,true,false,false,0.0
2022,20073,KS,Department of Defense,561730,LANDSCAPING SERVICES,true,true,false,74820.0
2022,51013,VA,Department of Justice,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,true,false,false,350000.0
2022,24003,MD,Department of Justice,333298,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,true,false,298726.88
2022,45019,SC,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,6060058.7700000005
2022,48403,TX,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,false,77499.6
2022,26069,MI,Department of Agriculture,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,16130.5
2022,06103,CA,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,0.0
2022,47093,TN,Department of Defense,313320,FABRIC COATING MILLS,true,false,false,764875.8
2022,36103,NY,Department of Commerce,561730,LANDSCAPING SERVICES,true,false,false,21999.0
2022,18039,IN,Securities and Exchange Commission,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,218000.0
2022,24031,MD,Department of State,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,34151.240000000005
2022,26061,MI,Department of Defense,511210,SOFTWARE PUBLISHERS,true,false,false,67000.0
2022,19013,IA,Department of Defense,561730,LANDSCAPING SERVICES,true,true,false,11029.0
2022,09001,CT,Department of Justice,519190,ALL OTHER INFORMATION SERVICES,true,false,false,24000.0
2022,78030,VI,Department of Agriculture,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,21704.48
2022,11001,DC,Department of the Interior,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,120979.29000000001
2022,12005,FL,Department of Defense,541330,ENGINEERING SERVICES,true,true,true,1450020.1600000001
2022,40121,OK,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,true,false,17008.0
2022,26163,MI,Department of Defense,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",true,true,false,35126.66
2022,36085,NY,Department of Homeland Security,339114,DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,true,true,false,317308.0
2022,50007,VT,General Services Administration,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,true,false,193597.86
2022,25025,MA,Department of Defense,315210,CUT AND SEW APPAREL CONTRACTORS,true,false,true,218774.8
2022,54081,WV,Department of Labor,424690,OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,true,false,false,3600.0
2022,49057,UT,Department of Defense,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,true,false,5452.0
2022,24023,MD,Department of Labor,333131,MINING MACHINERY AND EQUIPMENT MANUFACTURING,true,false,false,1125.0
2022,30053,MT,Department of Defense,541380,TESTING LABORATORIES,true,false,false,19119.0
2022,48167,TX,Department of Defense,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),true,false,false,375080.0
2022,72097,PR,Department of Health and Human Services,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),true,false,false,24000.0
2022,01045,AL,Department of Defense,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,3007899.2
2022,48085,TX,Department of Defense,721211,RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,true,true,false,31390.0
2022,12009,FL,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,190667.76
2022,37133,NC,Department of Defense,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,true,false,true,15825.0
2022,22115,LA,Department of Defense,711130,MUSICAL GROUPS AND ARTISTS,true,true,false,11612.9
2022,12071,FL,General Services Administration,336612,BOAT BUILDING,true,false,false,764.5
2022,09001,CT,Department of the Treasury,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,0.0
2022,31047,NE,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,47758.21
2022,36081,NY,Social Security Administration,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,387550.4
2022,39061,OH,Department of Energy,611420,COMPUTER TRAINING,true,false,false,0.0
2022,06037,CA,Department of the Treasury,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,0.0
2022,36047,NY,Department of the Treasury,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),true,false,false,4140.0
2022,17031,IL,Department of Veterans Affairs,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,true,false,true,4800.0
2022,21125,KY,Department of Agriculture,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,50000.0
2022,34017,NJ,Department of Veterans Affairs,332510,HARDWARE MANUFACTURING,true,false,true,71561.0
2022,06079,CA,Department of Homeland Security,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,true,false,29438.0
2022,51059,VA,Department of Defense,238320,PAINTING AND WALL COVERING CONTRACTORS,true,false,false,129725.0
2022,06079,CA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,1066848.6
2022,21093,KY,Department of Defense,485320,LIMOUSINE SERVICE,true,false,true,34492.5
2022,20103,KS,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,true,false,1060800.0
2022,36071,NY,Department of Defense,333414,HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,true,false,false,54265.28
2022,36063,NY,Department of Defense,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",true,false,false,32560.0
2022,48027,TX,Department of Defense,333413,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,true,false,false,63.0
2022,25021,MA,Department of Defense,332510,HARDWARE MANUFACTURING,true,true,false,94445.0
2022,51013,VA,Department of Labor,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,1226100.0
2022,18091,IN,Department of Defense,332510,HARDWARE MANUFACTURING,true,true,false,134.25
2022,12071,FL,Department of Defense,332216,SAW BLADE AND HANDTOOL MANUFACTURING,true,true,false,10758.630000000001
2022,30063,MT,Department of the Interior,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),true,false,false,6985.0
2022,51683,VA,Department of Justice,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,1610579.71
2022,51800,VA,Department of Defense,561110,OFFICE ADMINISTRATIVE SERVICES,true,false,false,2977587.3
2022,04019,AZ,Department of Defense,332112,NONFERROUS FORGING,true,false,false,48956.56
2022,48339,TX,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,0.0
2022,51041,VA,Department of Homeland Security,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,true,18096.0
2022,27037,MN,Department of Justice,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,true,false,false,20340.0
2022,22075,LA,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,true,819304.41
2022,48453,TX,Department of Defense,332431,METAL CAN MANUFACTURING,true,true,false,10888.5
2022,06037,CA,Department of Defense,515210,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,true,false,false,15482.03
2022,06085,CA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,0.0
2022,06073,CA,Department of Defense,334517,IRRADIATION APPARATUS MANUFACTURING,true,false,false,58439.009999999995
2022,51510,VA,Department of Commerce,561320,TEMPORARY HELP SERVICES,true,false,false,150000.0
2022,17117,IL,Department of Defense,336412,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,true,false,true,54646.92
2022,48113,TX,Department of Defense,488991,PACKING AND CRATING,true,false,false,224832.0
2022,17043,IL,Department of Defense,333996,FLUID POWER PUMP AND MOTOR MANUFACTURING,true,true,false,76800.0
2022,51059,VA,Department of Veterans Affairs,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,385441.56
2022,44003,RI,Department of Defense,335921,FIBER OPTIC CABLE MANUFACTURING,true,false,false,0.0
2022,04017,AZ,Department of the Interior,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,true,false,false,14154.0
2022,42003,PA,Department of Health and Human Services,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,626912.4299999999
2022,06037,CA,General Services Administration,332510,HARDWARE MANUFACTURING,true,false,false,44063.990000000005
2022,25017,MA,General Services Administration,238160,ROOFING CONTRACTORS,true,true,false,835000.0
2022,21147,KY,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,79470.84
2022,05023,AR,Department of Defense,561730,LANDSCAPING SERVICES,true,true,false,188295.0
2022,06051,CA,Department of Agriculture,562910,REMEDIATION SERVICES,true,true,false,0.0
2022,12095,FL,Department of Defense,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,true,false,true,4096.68
2022,11001,DC,Department of Transportation,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,true,true,false,47152.26
2022,39089,OH,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,175000.0
2022,41013,OR,Department of Agriculture,541330,ENGINEERING SERVICES,true,false,false,20160.0
2022,12031,FL,Department of Defense,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,true,978252.43
2022,54031,WV,Department of Defense,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,true,false,true,99698.0
2022,35031,NM,Department of the Interior,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,0.0
2022,06065,CA,Department of Defense,332991,BALL AND ROLLER BEARING MANUFACTURING,true,false,true,93570.0
2022,48005,TX,Department of Agriculture,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,69000.0
2022,42101,PA,Department of Homeland Security,562910,REMEDIATION SERVICES,true,false,false,0.0
2022,12091,FL,Department of Defense,333519,ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,true,true,false,7890.2300000000005
2022,22005,LA,Department of Agriculture,541191,TITLE ABSTRACT AND SETTLEMENT OFFICES,true,true,false,3174.0
2022,26161,MI,Department of Veterans Affairs,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,false,true,9104.52
2022,27053,MN,Department of Defense,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,true,true,false,196.51
2022,48449,TX,Department of Defense,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,true,false,false,684.0
2022,27053,MN,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,483085.85000000003
2022,40109,OK,Department of Justice,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,5500741.91
2022,51059,VA,Department of the Treasury,325199,ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING,true,true,false,849.0
2022,53029,WA,Department of Defense,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,false,false,46872.0
2022,13179,GA,Department of Defense,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,true,false,40600.0
2022,12081,FL,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,true,false,16852.2
2022,27053,MN,Department of Veterans Affairs,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",true,false,true,178445.0
2022,17197,IL,Department of Defense,333995,FLUID POWER CYLINDER AND ACTUATOR MANUFACTURING,true,true,false,1192.0
2022,36065,NY,Department of Defense,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,true,2724.8
2022,36083,NY,Department of Health and Human Services,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",true,false,false,0.0
2022,72031,PR,Department of Transportation,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,9022.03
2022,51810,VA,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,true,245270.72
2022,42091,PA,Department of Defense,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,true,false,true,4896.0
2022,39055,OH,Securities and Exchange Commission,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,false,false,125000.0
2022,25009,MA,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,12367.87
2022,45079,SC,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,true,190571.4
2022,26099,MI,Department of Defense,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",true,false,true,185085.90000000002
2022,17031,IL,Department of Defense,335929,OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,true,false,false,125.0
2022,51740,VA,Department of Defense,333519,ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,true,true,false,8403.75
2022,06081,CA,Department of Veterans Affairs,561730,LANDSCAPING SERVICES,true,false,false,14580.0
2022,10003,DE,Department of Defense,335911,STORAGE BATTERY MANUFACTURING,true,false,false,4978.12
2022,29039,MO,Department of Defense,561990,ALL OTHER SUPPORT SERVICES,true,true,false,14678.51
2022,12057,FL,Department of Defense,332112,NONFERROUS FORGING,true,false,false,32857.81
2022,10003,DE,Department of Health and Human Services,511210,SOFTWARE PUBLISHERS,true,false,false,17500.0
2022,51053,VA,Department of the Interior,488991,PACKING AND CRATING,true,false,false,89987.0
2022,37051,NC,Department of Defense,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,true,false,false,701140.0
2022,24033,MD,Department of the Treasury,541330,ENGINEERING SERVICES,true,true,true,596742.99
2022,36077,NY,Department of Defense,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,false,false,18800.98
2022,42091,PA,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,true,28057.79
2022,42029,PA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,476748.53
2022,06001,CA,Department of the Interior,562111,SOLID WASTE COLLECTION,true,true,false,35345.6
2022,48367,TX,Department of Defense,336411,AIRCRAFT MANUFACTURING,true,true,false,35768.04
2022,17019,IL,Securities and Exchange Commission,541618,OTHER MANAGEMENT CONSULTING SERVICES,true,false,false,104000.0
2022,26161,MI,Department of Defense,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,true,false,false,40207.0
2022,24033,MD,General Services Administration,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,true,false,0.0
2022,29095,MO,Department of Veterans Affairs,561410,DOCUMENT PREPARATION SERVICES,true,false,true,200360.0
2022,12057,FL,Department of Defense,562111,SOLID WASTE COLLECTION,true,false,false,1072543.0
2022,46103,SD,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,64491.34
2022,04013,AZ,Department of Health and Human Services,511210,SOFTWARE PUBLISHERS,true,true,true,3675.0
2022,06029,CA,Department of Defense,337127,INSTITUTIONAL FURNITURE MANUFACTURING,true,false,false,146391.54
2022,08081,CO,Department of the Interior,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",true,false,false,8118.0
2022,48355,TX,Department of Defense,238290,OTHER BUILDING EQUIPMENT CONTRACTORS,true,true,false,767250.0
2022,42083,PA,Department of Justice,541219,OTHER ACCOUNTING SERVICES,true,false,false,82500.0
2022,32510,NV,Department of the Interior,332991,BALL AND ROLLER BEARING MANUFACTURING,true,true,false,0.0
2022,35035,NM,Department of Defense,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,true,false,1830990.24
2022,37119,NC,Department of Agriculture,511210,SOFTWARE PUBLISHERS,true,false,false,258530.0
2022,46103,SD,Department of Defense,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,true,false,false,1951989.95
2022,72021,PR,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,9931.82
2022,34027,NJ,Department of Defense,333991,POWER-DRIVEN HANDTOOL MANUFACTURING,true,false,false,77500.0
2022,40109,OK,Department of Health and Human Services,541330,ENGINEERING SERVICES,true,false,false,31197.09
2022,29189,MO,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,false,false,108316.54999999999
2022,42045,PA,Department of Defense,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,true,false,true,47294.0
2022,27021,MN,Department of Agriculture,561790,OTHER SERVICES TO BUILDINGS AND DWELLINGS,true,false,false,23500.0
2022,42041,PA,Department of Defense,333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,true,false,false,116820.0
2022,40031,OK,Department of the Interior,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,322389.57
2022,36059,NY,Department of Defense,332410,POWER BOILER AND HEAT EXCHANGER MANUFACTURING,true,true,false,27054.0
2022,24510,MD,Department of Veterans Affairs,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,true,false,false,39924.0
2022,12095,FL,Department of Defense,339950,SIGN MANUFACTURING,true,false,false,1058.34
2022,29097,MO,Department of Defense,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,true,false,false,30210.0
