fiscal_year,county_fips,state,agency,naics_code,naics_description,is_small_business,is_woman_owned,is_veteran_owned,total_obligation
2023,35001,NM,Department of Defense,562910,REMEDIATION SERVICES,true,false,false,13388663.23
2023,11001,DC,Department of Commerce,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,13319275.889999999
2023,41051,OR,Department of Agriculture,443120,COMPUTER AND SOFTWARE STORES,true,false,true,187214.4
2023,24003,MD,Department of Defense,483111,DEEP SEA FREIGHT TRANSPORTATION,true,false,false,37963799.34
2023,30081,MT,Department of Health and Human Services,325414,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,true,false,false,42006.0
2023,36103,NY,Department of Homeland Security,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,true,false,5595.0
2023,01089,AL,Department of Defense,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,true,false,false,54603552.79000001
2023,24025,MD,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,3039113.7199999997
2023,20173,KS,Department of Veterans Affairs,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,6865379.82
2023,48201,TX,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,false,104521.98999999999
2023,21067,KY,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,false,true,6880.0
2023,24003,MD,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,86872801.26
2023,24021,MD,Department of Defense,237130,POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,true,true,false,330823.06
2023,04001,AZ,Department of the Interior,562991,SEPTIC TANK AND RELATED SERVICES,true,true,false,26277.03
2023,17031,IL,Department of Defense,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,true,true,false,1467874.7500000002
2023,13089,GA,Department of Health and Human Services,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,27082372.96999999
2023,16001,ID,Department of the Interior,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,false,true,40850.0
2023,13059,GA,Environmental Protection Agency,541330,ENGINEERING SERVICES,true,true,false,206762.0
2023,51001,VA,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,false,10942351.089999998
2023,02122,AK,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,4367344.05
2023,06073,CA,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,26671734.62999999
2023,48039,TX,Department of Agriculture,541618,OTHER MANAGEMENT CONSULTING SERVICES,true,false,true,1662690.71
2023,12011,FL,Department of Defense,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,true,true,false,109776.0
2023,12023,FL,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,334886.72000000003
2023,26099,MI,Department of Defense,322219,OTHER PAPERBOARD CONTAINER MANUFACTURING,true,false,false,305329.0
2023,51179,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,78015847.30999997
2023,39049,OH,Department of Defense,334412,BARE PRINTED CIRCUIT BOARD MANUFACTURING,true,true,false,124305.0
2023,36063,NY,National Aeronautics and Space Administration,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,true,false,false,73800.0
2023,24031,MD,Department of Health and Human Services,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,false,false,75254453.85
2023,01089,AL,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,96503889.0
2023,24033,MD,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,99224823.49000001
2023,06059,CA,Department of Defense,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,true,false,false,4759349.61
2023,12011,FL,Department of Defense,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,true,true,false,435971.0
2023,11001,DC,Department of Homeland Security,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,11295754.54
2023,06029,CA,Department of Defense,336999,ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,true,true,false,169470.25
2023,51059,VA,Department of Transportation,541519,OTHER COMPUTER RELATED SERVICES,true,true,false,8909205.8
2023,37119,NC,Department of Justice,621420,OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,true,false,false,25190.57
2023,26081,MI,Department of Veterans Affairs,339114,DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,true,false,true,606936.58
2023,42101,PA,Department of Defense,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,true,false,false,503376.64
2023,20045,KS,Department of the Interior,333921,ELEVATOR AND MOVING STAIRWAY MANUFACTURING,true,false,false,9245.0
2023,06111,CA,Department of Defense,336411,AIRCRAFT MANUFACTURING,true,false,false,102164229.13
2023,29189,MO,Department of the Treasury,333248,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,true,false,258619.68
2023,09009,CT,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,155839.63
2023,12099,FL,Department of Justice,311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,true,false,false,854465.91
2023,12095,FL,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,1003294.9800000001
2023,17085,IL,Environmental Protection Agency,562910,REMEDIATION SERVICES,true,false,false,100000.0
2023,51810,VA,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,true,false,1389165.0
2023,31111,NE,Department of Defense,324110,PETROLEUM REFINERIES,true,false,false,111023.18
2023,66010,GU,Department of Defense,541620,ENVIRONMENTAL CONSULTING SERVICES,true,true,false,6055920.180000001
2023,06059,CA,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,true,false,3762847.0199999996
2023,08005,CO,Department of Defense,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,false,true,66149.7
2023,12081,FL,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,16059556.560000004
2023,12005,FL,Department of Defense,443120,COMPUTER AND SOFTWARE STORES,true,false,false,128284.88
2023,36103,NY,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,2371086.74
2023,42017,PA,Department of Defense,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,true,false,true,809.6400000000001
2023,30027,MT,Department of the Interior,561730,LANDSCAPING SERVICES,true,false,false,10875.0
2023,42017,PA,Department of Defense,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,true,true,false,428503.52
2023,12103,FL,Department of Veterans Affairs,541310,ARCHITECTURAL SERVICES,true,false,true,152581.71
2023,51013,VA,Department of Defense,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,true,true,false,1895202.51
2023,17177,IL,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,true,false,80991.13
2023,10001,DE,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,20697086.0
2023,37049,NC,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,76051102.64
2023,13021,GA,Department of Defense,333991,POWER-DRIVEN HANDTOOL MANUFACTURING,true,false,false,11660.0
2023,13135,GA,Department of Defense,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,true,false,false,1199183.4200000002
2023,06073,CA,Department of Defense,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",true,false,false,114522.5
2023,51540,VA,Department of Health and Human Services,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,17411975.599999998
2023,27053,MN,Department of Defense,513210,SOFTWARE PUBLISHERS,true,true,false,47425.49
2023,45013,SC,Department of Defense,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",true,true,false,6025774.44
2023,17163,IL,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,6774792.8100000005
2023,53033,WA,Environmental Protection Agency,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,true,16674.21
2023,35055,NM,Department of Health and Human Services,621399,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,true,false,false,2667319.6799999997
2023,34025,NJ,Department of Defense,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",true,true,false,185136.84
2023,36001,NY,Department of Veterans Affairs,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,false,12600.0
2023,34005,NJ,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,2957417.14
2023,06071,CA,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,14097468.13
2023,24031,MD,Department of Commerce,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,2138331.0
2023,51099,VA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,true,1566325.97
2023,51013,VA,Department of Homeland Security,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,23242263.130000003
2023,26081,MI,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,10941003.280000003
2023,46121,SD,Department of Health and Human Services,339115,OPHTHALMIC GOODS MANUFACTURING,true,true,false,78095.0
2023,51179,VA,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,true,23134.5
2023,06037,CA,Department of Defense,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,true,false,false,1641828.6700000002
2023,12091,FL,Department of Defense,423450,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",true,true,true,2174481.2999999993
2023,35045,NM,Department of the Interior,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,false,4345.0
2023,18097,IN,Department of Veterans Affairs,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,true,false,true,182706.14
2023,13179,GA,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,28424723.77
2023,51013,VA,Office of Personnel Management,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,true,false,2612686.78
2023,44007,RI,General Services Administration,333248,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,true,false,false,448873.03
2023,04019,AZ,Department of Defense,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,151000.0
2023,31153,NE,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,31970689.25
2023,26033,MI,General Services Administration,336112,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,true,false,true,783915.0
2023,12086,FL,Department of Defense,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,true,true,false,268305.39
2023,11001,DC,Department of Energy,517110,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,0.0
2023,12001,FL,Smithsonian Institution,541930,TRANSLATION AND INTERPRETATION SERVICES,true,true,false,0.0
2023,51107,VA,Department of Transportation,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,false,true,2845339.85
2023,24017,MD,Department of Defense,541330,ENGINEERING SERVICES,true,true,false,9759116.0
2023,04013,AZ,Department of Agriculture,115310,SUPPORT ACTIVITIES FOR FORESTRY,true,true,false,4252220.1899999995
2023,45019,SC,Department of Defense,541330,ENGINEERING SERVICES,true,false,true,117825587.68000002
2023,35013,NM,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,true,true,1039334.6300000001
2023,12099,FL,Department of Defense,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",true,false,false,59867.0
2023,15003,HI,Department of Defense,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,true,true,false,2201202.9099999997
2023,12086,FL,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,true,767.11
2023,48201,TX,Department of Defense,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,15700000.0
2023,32003,NV,Department of Defense,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,1463935.09
2023,06037,CA,National Aeronautics and Space Administration,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,true,false,1219516.0
2023,27053,MN,Department of Defense,333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,true,false,false,1960.0
2023,24005,MD,Social Security Administration,541519,OTHER COMPUTER RELATED SERVICES,true,false,false,350866.57
2023,12011,FL,Department of Defense,332913,PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,true,false,false,98510.29
2023,48029,TX,Department of Defense,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,true,true,false,308011.33999999997
2023,41017,OR,Department of Defense,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",true,false,true,31940.0
2023,48439,TX,Department of Veterans Affairs,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,false,1709567.7699999998
2023,42045,PA,Department of Health and Human Services,621111,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),true,false,false,24900.0
2023,06073,CA,Department of Veterans Affairs,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,true,1938206.33
2023,31153,NE,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,true,false,1014793.54
2023,48029,TX,Department of Defense,517111,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,7774684.26
2023,50021,VT,Department of Defense,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,true,4714830.96
2023,72005,PR,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,2275487.5
2023,51177,VA,Department of Defense,541330,ENGINEERING SERVICES,true,false,false,28632610.54
2023,53033,WA,Department of the Interior,561320,TEMPORARY HELP SERVICES,true,true,false,27900.0
2023,36103,NY,Department of Defense,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,true,false,true,1390867.46
2023,11001,DC,Department of Homeland Security,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",true,false,false,9102009.75
2023,13135,GA,Department of Justice,813110,RELIGIOUS ORGANIZATIONS,true,true,false,123866.0
2023,24033,MD,Department of Health and Human Services,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,true,false,true,30000.0
2023,51059,VA,National Science Foundation,541519,OTHER COMPUTER RELATED SERVICES,true,false,true,3498282.03
2023,39129,OH,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,117389.7
2023,12057,FL,Department of Veterans Affairs,337215,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",true,false,true,7556560.53
2023,06019,CA,Department of Agriculture,311991,PERISHABLE PREPARED FOOD MANUFACTURING,true,false,false,34625713.18
2023,12069,FL,Department of Defense,331313,ALUMINA REFINING AND PRIMARY ALUMINUM PRODUCTION,true,true,false,10832.65
2023,22115,LA,General Services Administration,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,true,false,true,547.48
2023,28047,MS,Department of Defense,711510,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",true,false,false,50595.0
2023,30067,MT,Department of the Interior,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,true,false,false,533324.56
2023,40037,OK,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,true,false,504328.7100000001
2023,49011,UT,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,true,false,6517170.69
2023,06071,CA,Department of the Treasury,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,76974.92
2023,06023,CA,Department of Agriculture,485999,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,true,false,false,822176.63
2023,66010,GU,Department of Defense,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,true,false,2008329.38
2023,06053,CA,Department of Defense,611710,EDUCATIONAL SUPPORT SERVICES,true,false,false,2129855.5700000003
2023,48157,TX,Department of Defense,332510,HARDWARE MANUFACTURING,true,false,false,36899.5
2023,11001,DC,Department of Homeland Security,541512,COMPUTER SYSTEMS DESIGN SERVICES,true,true,false,18685244.8
2023,01015,AL,Department of Defense,339115,OPHTHALMIC GOODS MANUFACTURING,true,false,false,53645.0
2023,06073,CA,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,true,false,2517869.8
2023,11001,DC,Department of Defense,611420,COMPUTER TRAINING,true,true,false,2864511.28
2023,39049,OH,Department of Defense,332721,PRECISION TURNED PRODUCT MANUFACTURING,true,true,false,582.6
2023,11001,DC,Smithsonian Institution,711130,MUSICAL GROUPS AND ARTISTS,true,true,false,22500.0
2023,25009,MA,Department of Defense,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,true,false,false,2649923.15
2023,35031,NM,Department of Health and Human Services,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,true,false,false,1612768.13
2023,30081,MT,Department of Health and Human Services,561720,JANITORIAL SERVICES,true,true,false,1279499.0099999998
2023,48245,TX,Environmental Protection Agency,541380,TESTING LABORATORIES AND SERVICES,true,false,false,1000000.0
2023,06059,CA,Department of Justice,621420,OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,true,true,false,324570.0
2023,22103,LA,Department of Defense,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",true,false,false,198825.2
2023,06099,CA,Department of Defense,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",true,true,false,45702.95
2023,11001,DC,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,true,502570.5399999999
2023,51600,VA,General Services Administration,424690,OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,true,false,false,199300.27
2023,48113,TX,Department of Defense,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,true,false,false,182217.65
2023,42079,PA,Nuclear Regulatory Commission,517111,WIRED TELECOMMUNICATIONS CARRIERS,true,false,false,1700.0
2023,34027,NJ,Department of Defense,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,true,false,false,1467609.1600000001
2023,49035,UT,Department of the Interior,541620,ENVIRONMENTAL CONSULTING SERVICES,true,false,false,2091830.6
2023,06115,CA,Department of Defense,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,true,false,false,179466.92
2023,11001,DC,Consumer Financial Protection Bureau,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,3903630.07
2023,36103,NY,Department of Transportation,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",true,false,true,388332.0
2023,11001,DC,Department of Transportation,561210,FACILITIES SUPPORT SERVICES,true,false,true,2302762.62
2023,24021,MD,Department of Health and Human Services,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),true,false,false,19203469.5
2023,12085,FL,General Services Administration,332510,HARDWARE MANUFACTURING,true,false,true,26180.730000000003
2023,01101,AL,Department of Defense,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,true,true,false,149322.45
2023,39035,OH,Department of Defense,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,true,false,false,885409.01
2023,25015,MA,Department of Veterans Affairs,541330,ENGINEERING SERVICES,true,false,false,634022.85
2023,42029,PA,Department of Defense,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,true,false,true,200385.76
2023,38085,ND,Department of Health and Human Services,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,true,true,false,5194603.12
2023,17031,IL,Department of Defense,333924,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",true,false,false,111512.41
2023,40109,OK,Department of Defense,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",true,false,false,4863874.25
2023,17161,IL,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,false,true,55893.11
2023,08077,CO,Department of the Interior,333111,FARM MACHINERY AND EQUIPMENT MANUFACTURING,true,false,true,26273.76
2023,50027,VT,General Services Administration,561210,FACILITIES SUPPORT SERVICES,true,false,false,9322.03
2023,30013,MT,Department of Defense,334512,"AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",true,true,false,126479.07
2023,28001,MS,Department of the Interior,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,true,false,false,44964.0
2023,54037,WV,Department of Defense,541380,TESTING LABORATORIES AND SERVICES,true,false,false,1854421.0
2023,06059,CA,Department of Justice,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,true,true,false,0.0
2023,02020,AK,Department of Defense,621999,ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,true,false,false,1561996.7999999998
2023,04019,AZ,Department of the Interior,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,1797982.28
2023,12031,FL,Department of Defense,334111,ELECTRONIC COMPUTER MANUFACTURING,true,false,false,249762.52999999997
2023,55025,WI,Department of Defense,335132,"COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING",true,false,true,66410.12
2023,12011,FL,Department of Defense,334417,ELECTRONIC CONNECTOR MANUFACTURING,true,true,false,598615.25
2023,13089,GA,Department of Health and Human Services,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,13045.0
2023,08005,CO,Small Business Administration,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,true,false,false,0.0
2023,06021,CA,Department of Energy,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,17148.0
2023,17031,IL,General Services Administration,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,true,false,11897487.159999998
2023,06013,CA,Department of Defense,316210,FOOTWEAR MANUFACTURING,true,false,false,218022.21
2023,45085,SC,Department of Defense,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,true,false,false,17001148.64
2023,29189,MO,Department of Defense,315250,CUT AND SEW APPAREL MANUFACTURING (EXCEPT CONTRACTORS),true,true,false,6596.05
2023,53053,WA,Department of Defense,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,true,false,false,687945.07
2023,41029,OR,Department of the Interior,562910,REMEDIATION SERVICES,true,false,false,53380.61
